symbol,name,market,asset_type,currency,broker,tradability,nisa_category,investment_style,is_sbi_supported,is_active,is_leveraged,is_inverse,theme,sector,aliases,dividend_category,market_cap_tier,index_family,expense_ratio_pct,complexity,tags,data_quality,risk_band,metadata_source,metadata_as_of,metadata_updated_at,yahoo_symbol,yahoo_symbol_status,yahoo_symbol_checked_at,yahoo_symbol_note,country,exchange,local_symbol,primary_listing_country,trading_currency,settlement_currency,quote_currency,fx_pair_to_jpy,foreign_market_group,country_risk_band,liquidity_tier,foreign_data_quality,foreign_data_quality_reasons,sbi_foreign_tradability,sbi_foreign_tradability_as_of,sbi_foreign_tradability_source,sbi_tradability_status,sbi_tradability_verified,sbi_tradability_as_of,sbi_tradability_source,source_section,source_market,source_industry,source_description,source_url
MNCN.JK,メディア ヌサンタラ チトラ Media Nusantara Citra Tbk PT,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,MNCN;メディア ヌサンタラ チトラ Media Nusantara Citra Tbk PT;東南アジアの総合マルチメディア会社。,none,,,,standard,technology,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,MNCN.JK,generated,,,Indonesia,IDX,MNCN,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,東南アジアの総合マルチメディア会社。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
NIRO.JK,シティ リテール ディベロップメンツ City Retail Developments Tbk,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,NIRO;シティ リテール ディベロップメンツ City Retail Developments Tbk;ショッピングセンター;住宅地などを開発・管理しているの不動産開発会社。,none,,,,standard,technology,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,NIRO.JK,generated,,,Indonesia,IDX,NIRO,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,ショッピングセンター、住宅地などを開発・管理しているの不動産開発会社。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
PWON.JK,パクウォン ジャティ Pakuwon Jati Tbk PT,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,real_estate,real_estate,PWON;パクウォン ジャティ Pakuwon Jati Tbk PT;不動産開発会社。,none,,,,standard,real_estate,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,PWON.JK,generated,,,Indonesia,IDX,PWON,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,不動産開発会社。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
PGAS.JK,ペルサハーン ガス ネガラ ペルセロ Perusahaan Gas Negara Persero Tbk PT,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,utilities,utilities,PGAS;ペルサハーン ガス ネガラ ペルセロ Perusahaan Gas Negara Persero Tbk PT;天然ガス会社,none,,,,standard,utilities,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,PGAS.JK,generated,,,Indonesia,IDX,PGAS,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,天然ガス会社,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
PTBA.JK,ブキット アサム ペルセロ Bukit Asam Persero Tbk PT,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,PTBA;ブキット アサム ペルセロ Bukit Asam Persero Tbk PT;炭鉱会社,none,,,,standard,technology,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,PTBA.JK,generated,,,Indonesia,IDX,PTBA,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,炭鉱会社,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
PTSN.JK,サット ヌサプルサダ Sat Nusapersada,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,PTSN;サット ヌサプルサダ Sat Nusapersada;電子機器受託製造サービス会社,none,,,,standard,technology,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,PTSN.JK,generated,,,Indonesia,IDX,PTSN,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,電子機器受託製造サービス会社,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
RALS.JK,ラマヤナ レスタリ セントサ Ramayana Lestari Sentosa Tbk,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,balanced,consumer,RALS;ラマヤナ レスタリ セントサ Ramayana Lestari Sentosa Tbk;百貨店を経営。,none,,,,standard,balanced,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,RALS.JK,generated,,,Indonesia,IDX,RALS,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,百貨店を経営。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
ROTI.JK,ニッポン インドサリ コーピンド Nippon Indosari Corpindo Tbk,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,balanced,consumer,ROTI;ニッポン インドサリ コーピンド Nippon Indosari Corpindo Tbk;食パンやラザニア;およびシフォンカップケーキを提供しているパンメーカー。,none,,,,standard,balanced,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,ROTI.JK,generated,,,Indonesia,IDX,ROTI,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,食パンやラザニア、およびシフォンカップケーキを提供しているパンメーカー。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
SILO.JK,シロアム インターナショナル ホスピタルズ Siloam International Hospita Tbk PT,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,SILO;シロアム インターナショナル ホスピタルズ Siloam International Hospita Tbk PT;病院の保有・経営をしている会社。,none,,,,standard,technology,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,SILO.JK,generated,,,Indonesia,IDX,SILO,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,病院の保有・経営をしている会社。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
SIMP.JK,サリム イボマス プラタマ Salim Ivomas Pratama Tbk PT,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,industrial,industrial,SIMP;サリム イボマス プラタマ Salim Ivomas Pratama Tbk PT;料理油;マーガリン;ショートニングの生産・製造・販売会社。,none,,,,standard,industrial,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,SIMP.JK,generated,,,Indonesia,IDX,SIMP,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,料理油、マーガリン、ショートニングの生産・製造・販売会社。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
SMCB.JK,ソルシ バングン インドネシア Solusi Bangun Indonesia Tbk,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,industrial,industrial,SMCB;ソルシ バングン インドネシア Solusi Bangun Indonesia Tbk;生コンクリートおよびセメントの製造・販売のほか;石切り場を運営している建設資材メーカー。,none,,,,standard,industrial,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,SMCB.JK,generated,,,Indonesia,IDX,SMCB,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,生コンクリートおよびセメントの製造・販売のほか、石切り場を運営している建設資材メーカー。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
SMGR.JK,セメン インドネシア Semen Indonesia Tbk PT,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,industrial,industrial,SMGR;セメン インドネシア Semen Indonesia Tbk PT;国営セメントメーカー,none,,,,standard,industrial,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,SMGR.JK,generated,,,Indonesia,IDX,SMGR,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,国営セメントメーカー,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
TELE.JK,オムニ イノヴァシ インドネシア Omni Inovasi Indonesia Tbk,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,telecom,communication,TELE;オムニ イノヴァシ インドネシア Omni Inovasi Indonesia Tbk;携帯電話会社。,none,,,,standard,communication,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,TELE.JK,generated,,,Indonesia,IDX,TELE,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,携帯電話会社。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
TINS.JK,ティマ Timah Tbk PT,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,balanced,consumer,TINS;ティマ Timah Tbk PT;子会社を通じて;鉱業に注力するほか;コンサルタント業をしている持株会社。,none,,,,standard,balanced,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,TINS.JK,generated,,,Indonesia,IDX,TINS,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,子会社を通じて、鉱業に注力するほか、コンサルタント業をしている持株会社。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
TLKM.JK,テレコム インドネシア Telkom Indonesia Persero Tbk PT,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,telecom,communication,TLKM;テレコム インドネシア Telkom Indonesia Persero Tbk PT;通信サービス会社,none,,,,standard,communication,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,TLKM.JK,generated,,,Indonesia,IDX,TLKM,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,通信サービス会社,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
TOWR.JK,サラナ メナラ ヌサンタラ Sarana Menara Nusantara PT,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,telecom,communication,TOWR;サラナ メナラ ヌサンタラ Sarana Menara Nusantara PT;子会社を通じてモバイル通信タワーを建設している建設会社。,none,,,,standard,communication,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,TOWR.JK,generated,,,Indonesia,IDX,TOWR,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,子会社を通じてモバイル通信タワーを建設している建設会社。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
TRAM.JK,トラダ アラム ミネラ Trada Alam Minera Tbk PT,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,energy,energy,TRAM;トラダ アラム ミネラ Trada Alam Minera Tbk PT;オフショア石油産業に海上サービスおよびターミナルサービスを提供している海運会社。,none,,,,standard,energy,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,TRAM.JK,generated,,,Indonesia,IDX,TRAM,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,オフショア石油産業に海上サービスおよびターミナルサービスを提供している海運会社。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
UNSP.JK,バクリー スマトラ プランテーションズ Bakrie Sumatera Plantations PT,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,balanced,consumer,UNSP;バクリー スマトラ プランテーションズ Bakrie Sumatera Plantations PT;ゴム;ヤシ油;果物のプランテーションを経営している会社。,none,,,,standard,balanced,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,UNSP.JK,generated,,,Indonesia,IDX,UNSP,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,ゴム、ヤシ油、果物のプランテーションを経営している会社。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
UNTR.JK,ユナイテッド トラクターズ United Tractors Tbk PT,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,UNTR;ユナイテッド トラクターズ United Tractors Tbk PT;建設機械リース販売会社,none,,,,standard,technology,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,UNTR.JK,generated,,,Indonesia,IDX,UNTR,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,建設機械リース販売会社,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
UNVR.JK,ユニリーバ インドネシア Unilever Indonesia Tbk PT,indonesia,stock,IDR,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,consumer,consumer,UNVR;ユニリーバ インドネシア Unilever Indonesia Tbk PT;石鹸;洗剤;飲料;化粧品などの一般消費財メーカー,none,,,,standard,consumer,WARN,HIGH,sbi_indonesia_stock,2026-07-10,2026-07-10T22:44:44.137162+09:00,UNVR.JK,generated,,,Indonesia,IDX,UNVR,Indonesia,IDR,IDR,IDR,IDRJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_indonesia_stock,confirmed,true,2026-07-10,sbi_indonesia_stock,インドネシア株式一覧,IDX,,石鹸、洗剤、飲料、化粧品などの一般消費財メーカー,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_id_list.html
CAPN.SI,キャピタランド インベストメント Capitaland Investment,singapore,stock,SGD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,CAPN;キャピタランド インベストメント Capitaland Investment;不動産運営会社。,none,,,,standard,technology,WARN,MEDIUM,sbi_singapore_stock,2026-07-10,2026-07-10T22:44:44.287559+09:00,9CI.SI,generated,,,Singapore,SGX,CAPN,Singapore,SGD,SGD,SGD,SGDJPY,asean,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_singapore_stock,confirmed,true,2026-07-10,sbi_singapore_stock,普通株式一覧,メインボード,,不動産運営会社。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_sg_list.html
CMDG.SI,コンフォートデルグロ ComfortDelGro CorporationLimited,singapore,stock,SGD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,CMDG;コンフォートデルグロ ComfortDelGro CorporationLimited;シンガポールのタクシー最大手会社。,none,,,,standard,technology,WARN,MEDIUM,sbi_singapore_stock,2026-07-10,2026-07-10T22:44:44.287559+09:00,C52.SI,generated,,,Singapore,SGX,CMDG,Singapore,SGD,SGD,SGD,SGDJPY,asean,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_singapore_stock,confirmed,true,2026-07-10,sbi_singapore_stock,普通株式一覧,メインボード,,シンガポールのタクシー最大手会社。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_sg_list.html
CTDM.SI,シティ デベロップメンツ City Developments Limited,singapore,stock,SGD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,CTDM;シティ デベロップメンツ City Developments Limited;大手不動産開発会社。ホテルの所有・運営や不動産投資を行う。,none,,,,standard,technology,WARN,MEDIUM,sbi_singapore_stock,2026-07-10,2026-07-10T22:44:44.287559+09:00,C09.SI,generated,,,Singapore,SGX,CTDM,Singapore,SGD,SGD,SGD,SGDJPY,asean,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing;sector_inferred_from_description,tradable,2026-07-10,sbi_singapore_stock,confirmed,true,2026-07-10,sbi_singapore_stock,普通株式一覧,メインボード,,大手不動産開発会社。ホテルの所有・運営や不動産投資を行う。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_sg_list.html
