symbol,name,market,asset_type,currency,index_family,expense_ratio_pct,complexity,tags,nisa_category,investment_style,is_leveraged,is_inverse,aliases
XOMX,Direxion デイリー XOM ブル 2 倍 ETF,us,etf,USD,single_stock,0.97,leveraged,,,lump_sum,true,false,Direxion デイリー XOM ブル 2 倍 ETF エクソン モービル(NYSE: XOM)の日々のパフォーマンスの200％の日々の投資成果を追求する。
ELIL,Direxion デイリー LLY ブル 2 倍 ETF,us,etf,USD,single_stock,0.97,leveraged,,,lump_sum,true,false,Direxion デイリー LLY ブル 2 倍 ETF イーライ リリィ(NYSE: LLY)の日々のパフォーマンスの200％の日々の投資成果を追求する。
BOEU,Direxion デイリー BA ブル 2倍 ETF,us,etf,USD,single_stock,0.97,leveraged,,,lump_sum,true,false,Direxion デイリー BA ブル 2倍 ETF ボーイング(NYSE: BA)の日々のパフォーマンスの200％の日々の投資成果を追求する。
BAR,グラナイトS ゴールド トラストETF,us,etf,USD,commodity,0.17,beginner,low_cost,growth,both,false,false,グラナイトS ゴールド トラストETF LBMA（ロンドン地金）規格の金地金を保有。金の先物やデリバティブは使用せず、実物の金のみを保有する現物連動型ETF。
LTTI,FTVest 20年超米国債ターゲットインカムETF,us,etf,USD,bond,0.65,beginner,low_cost,,both,false,false,FTVest 20年超米国債ターゲットインカムETF 分配金と値上がり益を目指すアクティブETF。米国債とTLTに関連するオプション戦略を活用し、利回りを追求。年間収益利回りを原資産ETF比で約5％上回ることを目標に、短期米国債からのインカムも分配。
AGIX,KraneShaers AI テクノロジーETF,us,etf,USD,sector,0.99,beginner,low_cost,growth,both,false,false,KraneShaers AI テクノロジーETF ソラクティブ・エトナ・アーティフィシャル・ジェネラル・インテリジェンス・インデックス（ Solactive Etna Artificial General Intelligence Index）のパフォーマンスに連動する投資成果を目指す。
KBAB,KraneShaers 2倍 ロングBABA デイリーETF,us,etf,USD,single_stock,1.27,leveraged,,,lump_sum,true,false,KraneShaers 2倍 ロングBABA デイリーETF 阿里巴巴集団（アリババ グループ）（NYSE：BABA）の米国預託証券の日次変動率の2 倍（200%）の投資成果を目指す。
KLIP,KraneShaers KWEB カバードコール戦略ETF,us,etf,USD,china,0.95,beginner,low_cost,,both,false,false,KraneShaers KWEB カバードコール戦略ETF CSI海外中国インターネット指数を対象とし、カバードコール戦略によりリターンとインカムゲインの獲得を目指すアクティブ運用のETF。
KPDD,KraneShares 2倍 ロングPDD デイリーETF,us,etf,USD,single_stock,1.27,leveraged,,,lump_sum,true,false,KraneShares 2倍 ロングPDD デイリーETF PDD ホールディングス（NASDAQ：PDD）の米国預託証券の日次変動率の2 倍（200%）の投資成果として目指す。
KWEB,KraneShares CSI 中国インターネットETF,us,etf,USD,china,0.70,beginner,low_cost,,both,false,false,KraneShares CSI 中国インターネットETF CSI 海外中国インターネット指数（CSI Overseas China Internet Index）価格及び利回りのパフォーマンスと概ね一致する投資成果（手数料及び費用控除前）を提供することを目指す。
TSLT,TRex 2倍ロングTSLA Daily Target ETF,us,etf,USD,single_stock,1.05,leveraged,,,lump_sum,true,false,TRex 2倍ロングTSLA Daily Target ETF テスラ（NASDAQ：TSLA）の日々のパフォーマンスの200%の、日々の投資成果を目指す。
TSLZ,TRex2倍インバースTSLA Daily Target ETF,us,etf,USD,single_stock,1.05,inverse,,,lump_sum,true,true,TRex2倍インバースTSLA Daily Target ETF テスラ（NASDAQ：TSLA）の日々のパフォーマンスの逆（反対）の200%の、日々の投資成果を目指す。
MAGS,ラウンドヒル マグニフィセント セブン ETF,us,etf,USD,sector,0.29,beginner,low_cost,growth,both,false,false,ラウンドヒル マグニフィセント セブン ETF 主にスワップ取引や先渡取引を通じてマグニフィセントセブンの企業に投資するが、必要に応じて株式にも直接投資を行う。
CPSL,カラモス ラダードS&P500 代替保護ETF,us,etf,USD,sp500,0.79,beginner,low_cost,,both,false,false,カラモス ラダードS&P500 代替保護ETF 12本のターゲットアウトカムETFを均等に保有する構成。各ETFは異なる開始月の1年間の成果期間を持ち、S&P500の値動きを上限付きで取り込みつつ、下落に対して100%の保護を提供することを目指す。
CPSY,カラモス 単月型S&P500 代替保護ETF,us,etf,USD,sp500,0.69,beginner,low_cost,,both,false,false,カラモス 単月型S&P500 代替保護ETF 1月開始の1年間の成果期間を持つターゲットアウトカムETF。期間中にS&P500の値動きを上限付きで取り込み、下落に対して100%の保護を提供することを目標とする。成果期間は毎年1月に更新される。
IWB,iシェアーズ ラッセル1000ETF,us,etf,USD,total_us,0.15,beginner,low_cost,growth,both,false,false,iシェアーズ ラッセル1000ETF ラッセル1000種指数のパフォーマンスに連動する投資成果を目指す。
TLTX,GLX 超長期米国債 カバード コール ETF,us,etf,USD,bond,0.29,beginner,low_cost,,both,false,false,GLX 超長期米国債 カバード コール ETF 長期米国国債、ストリップス債、および米国国債に投資するETFを主な投資対象とし、インカム収益およびキャピタル・ゲイン両方の獲得を目指すアクティブ運用型ETF
SSO,プロシェアーズ ウルトラS&P500 ETF,us,etf,USD,sp500,0.89,beginner,low_cost,,both,false,false,プロシェアーズ ウルトラS&P500 ETF S&P500指数の日次パフォーマンスの2倍（200％）に連動する日次投資成果を目指す。
USD,PS ウルトラ セミコンダクターズETF,us,etf,USD,dow_jones,0.95,beginner,low_cost,,both,false,false,PS ウルトラ セミコンダクターズETF ダウ・ジョーンズ米国半導体株指数の日次運用実績の2倍（200％）に連動する日次の投資成果を目指す。
ISPY,プロシェアーズS&P500 ハイインカムETF,us,etf,USD,sp500,0.55,beginner,low_cost,,both,false,false,プロシェアーズS&P500 ハイインカムETF S&P500 日次カバード・コール・インデックスのパフォーマンスに従う投資成果を目指す。
ITWO,PS ラッセル2000 ハイインカムETF,us,etf,USD,small_us,0.55,beginner,low_cost,,both,false,false,PS ラッセル2000 ハイインカムETF Cboe ラッセル2000 日次カバード・コール・インデックスのパフォーマンスに従う投資成果を目指す。
SDS,プロシェアーズ ウルトラショートS&P500,us,etf,USD,sp500,0.89,beginner,low_cost,,both,false,false,プロシェアーズ ウルトラショートS&P500 S&P500種指数の日次パフォーマンスの逆（反対）の2倍（200％）に連動する日次投資成果を目指す。
PLTG,レバレッジシェアーズ 2倍 PLTR Daily ETF,us,etf,USD,single_stock,0.75,leveraged,,,lump_sum,true,false,レバレッジシェアーズ 2倍 PLTR Daily ETF パランティア テクノロジーズ Aの普通株式（NASDAQ: PLTR）の日次変動率の 2 倍（200％）の投資成果を目指す。
ARMG,レバレッジシェアーズ 2倍 ARM Daily ETF,us,etf,USD,single_stock,0.75,leveraged,,,lump_sum,true,false,レバレッジシェアーズ 2倍 ARM Daily ETF アーム ホールディングス ADR（NASDAQ: ARM）の日次変動率の 2 倍（200％）の投資成果を目指す。
BAIG,レバレッジシェアーズ 2倍 BBAI Daily ETF,us,etf,USD,single_stock,0.75,leveraged,,,lump_sum,true,false,レバレッジシェアーズ 2倍 BBAI Daily ETF ビッグベアーaiの普通株式（NYSE: BBAI）の日次変動率の 2 倍（200％）の投資成果を目指す。
NBIG,レバレッジシェアーズ 2倍 NBIS Daily ETF,us,etf,USD,single_stock,0.75,leveraged,,,lump_sum,true,false,レバレッジシェアーズ 2倍 NBIS Daily ETF ネビウス グループ Aの普通株式（NASDAQ: NBIS）の日次変動率の 2 倍（200％）の投資成果を目指す。
AVGG,レバレッジシェアーズ 2倍 AVGO Daily ETF,us,etf,USD,single_stock,0.75,leveraged,,,lump_sum,true,false,レバレッジシェアーズ 2倍 AVGO Daily ETF ブロードコムの普通株式（NASDAQ: AVGO）の日次変動率の 2 倍（200％）の投資成果を目指す。
PYPG,レバレッジシェアーズ 2倍 PYPL Daily ETF,us,etf,USD,single_stock,0.75,leveraged,,,lump_sum,true,false,レバレッジシェアーズ 2倍 PYPL Daily ETF ペイパル ホールディングスの普通株式（NASDAQ: PYPL）の日次変動率の 2 倍（200％）の投資成果を目指す。
BMNG,レバレッジシェアーズ 2倍 BMNR Daily ETF,us,etf,USD,single_stock,0.75,leveraged,,,lump_sum,true,false,レバレッジシェアーズ 2倍 BMNR Daily ETF ビットマイン イマージョン テクノロジーズの普通株式（NYSE Arca: BMNR）の日次変動率の 2 倍（200％）の投資成果を目指す。
COIG,レバレッジシェアーズ 2倍 COIN Daily ETF,us,etf,USD,single_stock,0.75,leveraged,,,lump_sum,true,false,レバレッジシェアーズ 2倍 COIN Daily ETF コインベース グローバル Aの普通株式（NASDAQ: COIN）の日次変動率の 2 倍（200％）の投資成果を目指す。
BEG,レバレッジシェアーズ 2倍 BE Daily ETF,us,etf,USD,single_stock,0.75,leveraged,,,lump_sum,true,false,レバレッジシェアーズ 2倍 BE Daily ETF ブルーム エナジー コーポレーション Aの普通株式（NYSE: BE）の日次変動率の 2 倍（200％）の投資成果を目指す。
IREG,レバレッジシェアーズ 2倍 IREN Daily ETF,us,etf,USD,single_stock,0.75,leveraged,,,lump_sum,true,false,レバレッジシェアーズ 2倍 IREN Daily ETF IRENの普通株式（NASDAQ: IREN）の日次変動率の 2 倍（200％）の投資成果を目指す。
GEVG,レバレッジシェアーズ 2倍 GEV Daily ETF,us,etf,USD,single_stock,0.75,leveraged,,,lump_sum,true,false,レバレッジシェアーズ 2倍 GEV Daily ETF ＧＥ ベルノバの普通株式（NYSE: GEV）の日次変動率の 2 倍（200％）の投資成果を目指す。
SATG,レバレッジシェアーズ 2倍 SATS Daily ETF,us,etf,USD,single_stock,0.75,leveraged,,,lump_sum,true,false,レバレッジシェアーズ 2倍 SATS Daily ETF エコスター Aの普通株式（NASDAQ: SATS）の日次変動率の 2 倍（200％）の投資成果を目指す。
ONDG,レバレッジシェアーズ 2倍 ONDS Daily ETF,us,etf,USD,single_stock,0.75,leveraged,,,lump_sum,true,false,レバレッジシェアーズ 2倍 ONDS Daily ETF オンダス インクの普通株式（NASDAQ: ONDS）の日次変動率の 2 倍（200％）の投資成果を目指す。
